,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad
ADD3_A1_CA,0.6891131930881076,0.23502816094292533,0,,,,,,,,,,,,,196,20.68611856904258,23.897104275972865,15.428090415820627,6.156854249492383,19.349294236324294,21.957422660355547,14.343018805879101,5.767296653261175,0.9457159772154743,0.03137184938051535,0.9458071056313954,0.018145350339623112,422,73.40782864294354,54.46653084280328,61.26720348547086,35.72781460907378,67.63282559337856,49.46717532083205,57.43312400932585,32.91291656899212,0.930106245144407,0.03468952857700094,0.9294982587481584,0.01516715829935844,1065,4,3.123004694835681,0.3284425975479761,3.0,0.0,9.563878059387207,6.06046724319458,8.062257766723633,3.251450538635254,10.049837112426758,5.766585826873779,8.602325439453125,3.4392690658569336,1936.2674560546875,1260.7373046875,1615.3934326171875,638.7547607421875,4.0236029624938965,0.5706360340118408,4.062891483306885,0.39887166023254395
FYN_E2_CA,0.6296513875325521,0.27347734239366317,1,8.82842712474619,,8.82842712474619,0.0,7.071067811865476,,7.071067811865476,0.0,0.800943102542602,,0.800943102542602,0.0,193,23.466459237952666,20.738576008073682,15.899494936611669,5.942809041582121,21.816384878114636,18.68439035158537,15.0,5.774082410542224,0.9412071829437354,0.02733903756251242,0.9417839645316542,0.014924672810683992,482,70.35506014868069,47.08800992841726,61.108712500463675,30.835564314489936,64.79912333131313,42.38379623751364,56.62234056395506,28.40050866430175,0.9314087758566395,0.03486553562827403,0.930842732218767,0.01381294046946141,1163,5,3.1324161650902838,0.3414700788777612,3.0,0.0,10.077646255493164,5.768502235412598,9.0,3.5299644470214844,10.7795991897583,5.609530925750732,9.433980941772461,3.372267723083496,1853.4403076171875,1220.339111328125,1524.1134033203125,620.27490234375,4.014889240264893,0.5591300129890442,4.04340934753418,0.4022350311279297
NegsiRNA_F3_NS,0.6344545152452257,0.2816115485297309,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373,19.478677293795755,14.82517915255992,15.3292729360594,6.165059373686304,18.115147310654,13.413166291525528,14.37228235180481,5.415480421069738,0.9393152780607912,0.034475781139971524,0.9400344107834028,0.018646459994095865,637,52.98783469327321,39.38622372790536,44.384281127585055,24.985627963287143,48.84066695014032,35.77347844353693,40.66265349050509,22.92957078550919,0.9324810702459169,0.04102306301887275,0.9323075794429087,0.015599635574565784,1680,5,3.1279761904761907,0.33760811235564925,3.0,0.0,10.065759658813477,6.397847652435303,8.602325439453125,3.602325439453125,11.109188079833984,6.2968292236328125,9.848857879638672,4.017906188964844,1471.115478515625,1026.800048828125,1170.38525390625,482.21063232421875,3.767866373062134,0.610387921333313,3.771775960922241,0.442338228225708
NegsiRNA_C2_NO,0.6080140007866753,0.31142086452907985,6,11.73079605180837,14.42863581313169,3.914213562373095,2.914213562373095,10.58251626132732,13.008167414916345,3.5,2.5,0.9309238545439644,0.09794561807397527,0.986113462817171,0.013886537182829006,528,18.205980593517918,13.947359142592118,15.350086196731016,6.558857201427683,17.01615553649939,12.511499948791188,14.68181036369678,6.051951689748504,0.9432490239673179,0.04199488421698534,0.9458574627440963,0.018046179486735425,861,45.94812465851205,34.999126142305315,36.9783663076317,19.39208237661691,42.24982666558756,31.51699874043755,34.33828847737687,17.75851499011576,0.931475716724699,0.03512172599003956,0.9299857629259298,0.01789917346226244,2286,5,3.1229221347331584,0.3375448384977806,3.0,0.0,9.595426559448242,5.9219207763671875,8.246211051940918,3.753788948059082,10.677682876586914,5.629438400268555,9.219544410705566,3.562690258026123,1341.84619140625,818.4838256835938,1135.4490966796875,389.53668212890625,3.75356388092041,0.522861897945404,3.7551300525665283,0.3693850040435791
NegsiRNA_B1_CA,0.6724906497531467,0.25344255235460067,4,19.34619407771256,14.521293098560614,19.949747468305837,8.707106781186548,17.558846015417835,13.536958132305557,17.61769203083567,9.000000000000002,0.9235914332720994,0.06600071416505002,0.927699276064665,0.03824203943806581,275,20.461966417833498,17.782341646960028,15.75,7.354937494288016,19.17830969557142,16.31219997543792,14.866068747318506,6.8934593877675185,0.9411662943416238,0.048136940633009835,0.942683237464303,0.018783966851826706,591,58.51953803799834,43.56972300434322,47.72056274847714,28.88393049953703,53.84885432886381,39.84424349835686,44.18275178794949,26.48239167047702,0.927940588239066,0.038265720370778876,0.9271992391815157,0.015242817123930608,1499,5,3.14342895263509,0.36905191549860916,3.0,0.0,9.47960376739502,6.685522079467773,8.0,3.876894474029541,10.02090835571289,6.534178733825684,8.5440034866333,3.544003486633301,1300.021728515625,870.1168823242188,1066.291748046875,398.9135437011719,3.6753993034362793,0.5731794238090515,3.6814637184143066,0.406451940536499
NegsiRNA_D1_NS,0.66802978515625,0.2507896423339844,5,6.345584412271573,10.122057761484129,1.4142135623730951,0.41421356237309515,5.60594833809228,8.483317690520645,1.4142135623730951,0.41421356237309515,0.9695794627870044,0.06802238912032012,1.0,0.0,308,17.820559894766554,18.3457734064805,12.92928823199351,5.441363633776579,16.470813616584085,16.335521146647253,12.126644561966334,5.189294927282626,0.937112804631173,0.04435716038385421,0.942646208863664,0.017819396536897902,750,56.26976285772499,41.01544826487183,45.51584547726473,24.221829445947378,51.51417197815097,36.68241226391648,41.62535316095307,21.934613130754393,0.9277738463376779,0.03893946920206529,0.929763803806451,0.017827332819040698,1910,6,3.13717277486911,0.3515565485068643,3.0,0.0,7.3644585609436035,4.443292617797852,6.324555397033691,2.3245553970336914,7.850393295288086,4.3519439697265625,6.7082037925720215,2.2917962074279785,931.4217529296875,612.9637451171875,765.8573608398438,280.41937255859375,3.337364912033081,0.6035010814666748,3.3324742317199707,0.4249286651611328
MYO6_D3_CA,0.6050605773925781,0.3144259982638889,0,,,,,,,,,,,,,288,21.281310507531796,21.18109817154807,14.888678090427552,6.118063592775886,19.7859743532463,18.944731638517126,14.194198363071171,5.839533479014393,0.9438186820369745,0.03233439275020545,0.9444494964643089,0.01795984032698511,650,59.13048644791823,42.68183321594864,47.58494466531303,24.393425770197076,54.50615842464096,38.64495548669537,44.44285651198978,22.575902381029586,0.9325020015241662,0.03503153326471121,0.9308340346614679,0.014368446012192448,1594,5,3.1292346298619824,0.3446832836501856,3.0,0.0,10.159808158874512,6.197535037994385,9.0,3.165525436401367,10.940125465393066,5.962696552276611,9.433980941772461,3.0308566093444824,1641.535888671875,1017.5110473632812,1375.415283203125,517.2725830078125,3.9217615127563477,0.5441169142723083,3.936366319656372,0.39019227027893066
NegsiRNA_H3_CA,0.6467234293619791,0.30688391791449654,2,1.2071067811865475,0.29289321881345254,1.2071067811865475,0.20710678118654757,1.2071067811865475,0.29289321881345254,1.2071067811865475,0.20710678118654757,1.0,0.0,1.0,0.0,233,19.591842312162278,17.707028939371792,16.08759466183367,5.7105792289034625,18.313503644971657,15.504041023077956,15.466810344160272,5.522521084042692,0.9445974792081381,0.038893346640911465,0.9483255384542814,0.017962765825511706,679,60.85662634204401,38.92587947746829,55.52074098306303,28.79264068711914,56.306357950975645,35.50735919668658,51.36748052567462,26.0376585514924,0.9337222993768902,0.03244175886937242,0.9317003622303481,0.014079269872459665,1654,5,3.1305925030229744,0.3458092688046339,3.0,0.0,9.94460391998291,6.404984951019287,8.485280990600586,3.386261463165283,10.493215560913086,6.2056050300598145,9.0,3.0830459594726562,1927.003662109375,1270.5863037109375,1575.24365234375,619.4432373046875,4.044419288635254,0.5492625832557678,4.060853481292725,0.39151740074157715
CAMSAP3-2310057J16RIK_E2_NO,0.6134535471598307,0.3019595675998264,2,14.106601717798215,14.53553390593274,14.106601717798215,10.278174593052025,13.010864433221338,14.157500252540062,13.010864433221338,10.010864433221338,0.8638570745315993,0.1134842032001456,0.8638570745315993,0.08024544964037506,236,23.326617845012297,23.105850445007157,17.113886733570663,6.970361965957498,21.696800890639704,20.913661633900656,16.060622028372123,6.551369246503474,0.9406304904850253,0.04123277425369819,0.9468286201274544,0.018741379586519613,526,66.5783963150885,46.88567968258074,57.65202660543408,30.035428473148386,61.12051246982611,41.58237046317616,53.387014719490224,27.16680124139237,0.9303644802971427,0.0351118573435889,0.9293484593078701,0.016941558384489963,1296,5,3.130401234567901,0.3457883631605339,3.0,0.0,10.616704940795898,6.070206165313721,9.433980941772461,3.7771267890930176,11.398419380187988,5.82357931137085,10.198039054870605,3.8019609451293945,2172.798583984375,1349.7137451171875,1843.4722900390625,732.0753173828125,4.150999069213867,0.5376040935516357,4.189230918884277,0.3842635154724121
NegsiRNA_G1_NS,0.614638434516059,0.33087921142578125,3,20.932996624407778,16.516945832611288,26.242640687119287,7.899494936611664,18.803606486039968,14.496088254326875,25.019992006393608,4.134767467832894,0.9111808876370082,0.051417895009532366,0.9262096826685896,0.027200162960025254,278,18.204852812556997,14.003475199809566,15.228765853171396,5.7434844789328245,17.02367459386572,12.54179630179536,14.318912277448018,5.447794589675047,0.9427516322914308,0.04753193981310425,0.9462161552211561,0.017397635453338556,833,55.47903297995502,34.614305866513654,49.28094280044147,24.178961018994826,51.406593697129544,31.68920775164787,45.670392183801404,21.783758911590787,0.9344407235378722,0.04103701226373771,0.9321817972952935,0.014372621109000838,1990,5,3.120100502512563,0.328156094046795,3.0,0.0,9.482155799865723,5.979897975921631,8.0,3.0,10.093269348144531,5.81834077835083,8.246211051940918,2.753788948059082,1216.317138671875,775.5469970703125,994.0672607421875,364.4554138183594,3.64162540435791,0.5550855398178101,3.626952886581421,0.40323305130004883
NegsiRNA_C2_NS,0.6149455176459419,0.30711407131618923,11,2.02851895445316,1.0110143787259116,2.0,0.5857864376269049,2.0020545965663024,0.9439041962002894,2.0,0.5857864376269049,0.9940047400260739,0.01988402785414916,1.0,0.0,428,17.64015366268657,14.828168836198401,14.153174593052025,5.283492337506772,16.359090017263167,13.082303456180327,13.25634821459577,4.7302135937144145,0.939627195213039,0.03744295528813988,0.9401609320020194,0.016246050038582704,840,49.28771058978157,37.211669668921324,39.81676850624821,21.839504268680173,45.235530285702595,33.52456647893933,36.99144850622945,20.18284430376776,0.9304611221728664,0.03794397799903031,0.9306835395950318,0.019979207361214446,2176,5,3.140625,0.3567680379524093,3.0,0.0,9.230999946594238,5.918440818786621,7.8102498054504395,3.5676093101501465,10.090567588806152,5.8005571365356445,8.5440034866333,3.544003486633301,1100.2132568359375,714.3056030273438,903.6591186523438,312.498779296875,3.5408713817596436,0.5595428347587585,3.5273492336273193,0.3927571773529053
P2RX4_E1_NO,0.6278919643825955,0.25702540079752606,3,13.714045207910319,13.411287267058302,12.414213562373094,11.414213562373094,11.68810337477918,10.515814721205075,12.041594578792296,9.981120966752943,0.9214092531551573,0.11114685244898219,0.969984487401587,0.030015512598412952,330,20.88068059364566,23.03346375552287,15.128011178650823,6.391820170358402,19.37308879299769,20.685553687293986,14.334416162486772,5.924153961555433,0.9426549154067357,0.03319553877658275,0.9441900029060114,0.01688386546613302,620,55.59058569564574,44.956852246782205,43.48591228098367,26.363624321753402,50.358486911587654,39.83275720988617,40.121366245375356,23.439378384170638,0.9247014732459444,0.04840890382086003,0.9299181140595238,0.020963356211726458,1559,5,3.121231558691469,0.32835551085013415,3.0,0.0,8.903299331665039,5.4465718269348145,7.8102498054504395,3.1897501945495605,9.59918212890625,5.287069320678711,8.062257766723633,3.062257766723633,2116.993896484375,1285.3043212890625,1860.8314208984375,758.07958984375,4.097485542297363,0.5880803465843201,4.175335884094238,0.39899110794067383
CGLN1_C2_NO,0.6077772776285807,0.2695126003689236,1,44.55634918610404,,44.55634918610404,0.0,36.61966684720111,,36.61966684720111,0.0,0.8218731452670683,,0.8218731452670683,0.0,320,18.04138601898963,17.79002071550889,14.15660665785979,6.028347887576359,16.723348869951472,15.66354178483707,13.212156063127699,5.511624604472157,0.9371692037820207,0.059275185913439804,0.9425678433136941,0.016848181717324384,699,56.66761337920202,40.89196267506233,46.41569028043139,24.443654852895282,51.709213690693836,36.124173735010764,42.91601941259479,22.297628215521367,0.9264808629458593,0.042216914268728055,0.9294559362988319,0.01815354334113195,1765,5,3.1325779036827197,0.3506180464112762,3.0,0.0,8.496652603149414,5.6762847900390625,7.071067810058594,2.828427314758301,9.035859107971191,5.5232930183410645,7.6157732009887695,2.6157732009887695,1183.5235595703125,731.5709228515625,994.7776489257812,334.0909118652344,3.632699728012085,0.5360289216041565,3.627279758453369,0.37445926666259766
AKAP5_B2_CA,0.5944334665934244,0.31766721937391496,2,12.035533905932738,5.363961030678931,12.035533905932738,3.7928932188134548,11.374259528142732,5.315302472381842,11.374259528142732,3.7584864222788226,0.9399984161341671,0.022698419652458394,0.9399984161341671,0.016050206458471328,248,21.05985528764377,13.984805750921524,17.935028842544405,6.842551569826315,19.60203766393196,12.49171812762086,16.861464181261567,6.388358847440513,0.9399803449239044,0.04197479687432569,0.9446958092897513,0.020157926427865014,560,64.19074971793607,44.70992904041247,51.460087382284016,27.26066691177671,58.97300868945627,40.259713421907136,47.67062190955262,24.21749009988639,0.930517120631155,0.03532592488953863,0.9307997383315565,0.015666800504095302,1405,5,3.1281138790035588,0.33844894459753927,3.0,0.0,11.509620666503906,6.81874418258667,10.049875259399414,4.218923568725586,12.205214500427246,6.402446746826172,11.0,4.132745742797852,2052.809326171875,1328.973876953125,1701.6397705078125,688.4019775390625,4.10188102722168,0.55852210521698,4.1384100914001465,0.40019655227661133
NegsiRNA_F2_NS,0.620807859632704,0.3069928487141927,2,25.642135623730944,32.84924240491749,25.642135623730944,23.22792206135785,22.518968547782592,28.68435307075892,22.518968547782592,20.2829005702828,0.9010199077935377,0.03562372126142338,0.9010199077935377,0.025189774875051862,402,20.092248722978535,16.90157058968477,16.35303673221075,7.22477796192733,18.795275895723066,15.354676593832504,15.45334379450268,6.935388901715585,0.9443292383227503,0.03398730221172392,0.9458209833071154,0.018656098435092583,643,53.11917449971024,38.67317101737118,45.541228995303285,23.886865459516684,49.00733541356432,35.07437184685106,42.01190307520001,21.493618546516814,0.9326722630557805,0.03490081743622336,0.9311782925303952,0.017600212459442433,1699,5,3.1288993525603295,0.34375881756728893,3.0,0.0,10.968947410583496,7.238300800323486,9.433980941772461,4.334961414337158,12.19747543334961,7.126601219177246,10.770329475402832,4.3624162673950195,1521.4759521484375,1016.0347290039062,1244.4150390625,491.87713623046875,3.8184304237365723,0.5759953856468201,3.8290038108825684,0.41817522048950195
CDH2_B1_CA,0.7585991753472222,0.16876263088650173,2,33.985281374238575,2.8076118445748888,33.985281374238575,1.9852813742385749,32.347782724271816,0.4918390454242652,32.347782724271816,0.34778272427181633,0.954476701923823,0.0643796655432827,0.954476701923823,0.04552329807617711,188,21.770800667575603,27.974444160880694,13.628011178650798,5.821770564190398,20.09091727441901,25.325802340401346,12.736648783028532,5.601359266477909,0.9394552019111119,0.03507507477523434,0.9382967989737455,0.019163836269373624,390,74.97437631484567,59.616611636201306,56.52167683119053,34.608385823187206,68.83236167576823,54.4140708138151,52.36889718654789,31.45782468745759,0.9266286148256015,0.035230478254809676,0.9268313940458189,0.013945578188177599,1035,5,3.1478260869565218,0.35763934643912304,3.0,0.0,7.0004754066467285,4.493707180023193,5.830951690673828,2.2313060760498047,7.313546657562256,4.491689682006836,6.0,2.394448757171631,1338.0023193359375,897.4680786132812,1099.5242919921875,403.7257080078125,3.6993069648742676,0.5821099877357483,3.7035109996795654,0.4056539535522461
KEAP1_E1_NS,0.6498790317111545,0.27650748358832467,0,,,,,,,,,,,,,248,22.391746467868774,26.124589281026882,13.785956811589344,7.621743249216249,20.3371936025905,22.62163113372863,12.884390933439656,7.007349383070473,0.9357829148578107,0.05821225049224292,0.9440137982527611,0.02164198363180625,565,63.60091404995618,45.139109731270416,51.729398779416144,28.030709419736496,57.678585884262056,39.20411160057518,48.004629406386,25.51512568180865,0.9236429773739212,0.04466343095196179,0.9278112271956186,0.015128715911283397,1439,4,3.136205698401668,0.34300686017131166,3.0,0.0,9.483465194702148,5.8884148597717285,8.062257766723633,3.339496612548828,10.051191329956055,5.8173675537109375,8.5440034866333,3.497591018676758,2076.846923828125,1382.2379150390625,1715.932373046875,689.635498046875,4.108060836791992,0.557248592376709,4.147887229919434,0.39479541778564453
GNA12_E3_NO,0.7123586866590712,0.21142493353949654,0,,,,,,,,,,,,,230,19.96115504208668,22.852813217737932,12.899494936611669,5.414106110089042,18.32111640304068,20.001029854802486,12.12335273871668,4.950979036747262,0.9366146465198019,0.048039099795988575,0.9395932623868064,0.01607357537439802,543,65.41348413471937,48.490656710952415,55.22792206135785,32.41436215658951,59.457767775245024,43.31734263157408,50.67495820312913,28.31924802031947,0.9238350697745605,0.04297877486867754,0.9261918558165545,0.01863164227697678,1389,6,3.146868250539957,0.3698878830091781,3.0,0.0,7.055110931396484,4.091429710388184,6.0,2.0,7.457296848297119,3.9816277027130127,6.324555397033691,2.1607255935668945,650.9879760742188,429.0433654785156,534.113037109375,185.6298065185547,2.939872980117798,0.5975340008735657,2.9132373332977295,0.42307114601135254
